person_id,display_first_last,from_year,to_year,draft_year,height_feet,height_inches,weight,team_id,jersey,school,country
1629059,Elie Okobo,2018,2019,2018,6,3,190,1610612756,2,Elan Bearnais,France
1629060,Rui Hachimura,2019,2023,2019,6,8,230,1610612747,28,Gonzaga,Japan
1629061,Deng Adel,2018,2018,2018,6,7,200,1610612739,32,Louisville,South Sudan
1629065,Ky Bowman,2019,2019,,6,1,187,1610612744,12,Boston College,USA
1629066,Rodions Kurucs,2018,2020,2018,6,9,228,0,,FC Barcelona,Latvia
1629067,Isaac Bonga,2018,2021,2018,6,8,180,1610612761,17,Skyliners Frankfurt,Germany
1629071,LiAngelo Ball,,,2018,,,,0,,,USA
1629083,Arnoldas Kulboka,2021,2021,2018,6,10,209,1610612766,98,,Lithuania
1629091,Elijah Bryant,2020,2020,,6,5,210,1610612749,3,Brigham Young,USA
1629093,Tyler Davis,2018,2018,,6,10,266,0,,Texas A&M,USA
1629094,Marcus Derrickson,2018,2018,,6,7,249,1610612744,32,Georgetown,USA
1629102,Brandon Sampson,2018,2018,2018,6,5,184,1610612741,44,Louisiana State,USA
1629103,Kelan Martin,2019,2021,,6,5,230,0,,Butler,USA
1629111,Jock Landale,2021,2023,,6,11,255,1610612756,11,St. Mary's,Australia
1629116,Angel Delgado,2018,2018,2018,6,10,245,1610612746,31,Seton Hall,Dominican Republic
1629117,Wenyen Gabriel,2018,2023,,6,9,205,1610612747,35,Kentucky,South Sudan
1629118,Thomas Welsh,2018,2018,2018,7,0,255,1610612743,45,UCLA,USA
1629121,Jaylen Adams,2018,2020,,6,0,225,0,,St. Bonaventure,USA
1629122,J.P. Macura,2018,2019,2018,6,4,203,0,,Xavier,USA
1629126,Deonte Burton,2018,2022,,6,4,240,0,,Iowa State,USA
1629129,Trevon Bluiett,2018,2018,2018,6,6,198,1610612740,5,Xavier,USA
1629130,Duncan Robinson,2018,2023,,6,7,215,1610612748,55,Michigan,USA
1629133,Daryl Macon,2018,2019,2018,6,2,185,0,,Arkansas,USA
1629134,Kendrick Nunn,2018,2023,,6,3,190,1610612764,20,Oakland,USA
1629140,Johnathan Williams,2018,2019,,6,9,228,1610612747,19,Gonzaga,USA
1629147,Joe Chealey,2018,2019,2018,6,4,190,0,,College of Charleston,USA
1629150,Emanuel Terry,2018,2021,,6,9,220,0,,Lincoln Memorial,USA
1629151,Ryan Broekhoff,2018,2019,,6,6,215,1610612742,45,Valparaiso,Australia
1629152,DeVaughn Akoon-Purcell,2018,2018,2016,6,6,200,0,,Illinois State,Trinidad and Tobago
1629155,Zach Lofton,2018,2018,,6,4,180,0,,New Mexico State,USA
1629162,Jordan McLaughlin,2019,2023,,6,0,185,1610612750,6,Southern California,USA
1629164,Brandon Goodwin,2018,2021,,6,0,180,1610612739,00,Florida Gulf Coast,USA
1629185,Chris Chiozza,2018,2021,,5,11,175,1610612744,2,Florida,USA
1629203,Jemerrio Jones,2018,2021,2018,6,5,175,0,,New Mexico State,USA
1629216,Gabe Vincent,2019,2023,,6,2,200,1610612748,2,California-Santa Barbara,USA
1629234,Drew Eubanks,2018,2023,,6,10,245,1610612756,24,Oregon State,USA
1629244,Cam Reynolds,2018,2020,,6,7,225,0,,Tulane,USA
1629308,Juan Toscano-Anderson,2019,2023,,6,6,209,1610612762,95,Marquette,USA
1629309,Trayvon Palmer,2021,2021,,6,6,200,0,,Chicago State,USA
1629312,Haywood Highsmith,2018,2023,2018,6,5,220,1610612748,24,Wheeling Jesuit,USA
1629341,Tarik Phillip,2018,2018,,6,3,195,1610612764,22,West Virginia,USA
1629346,Alen Smailagic,2019,2020,2019,6,10,215,1610612744,6,Beko,Serbia
1629353,Isaac Humphries,2018,2018,2017,7,0,260,1610612737,8,Kentucky,Australia
1629541,Dairis Bertans,2018,2018,,6,4,200,1610612740,9,Olimpia Milano,Latvia
1629597,Zylan Cheatham,2019,2021,,6,5,220,0,,Arizona State,USA
1629598,Chris Clemons,2019,2019,,5,9,180,1610612745,3,Campbell University,USA
1629600,Jarron Cumberland,2021,2021,,6,5,205,0,,Cincinnati,USA
1629602,Javin DeLaurier,2021,2021,,6,10,234,0,,Duke,USA
1629603,Mamadi Diakite,2020,2023,,6,9,228,1610612739,21,Virginia,Guinea
1629604,CJ Elleby,2020,2021,2020,6,6,200,1610612757,16,Washington State,USA
1629605,Tacko Fall,2019,2021,,7,6,311,0,,UCF,Senegal
1629607,Jared Harper,2019,2021,,5,10,175,1610612740,2,Auburn,USA
1629608,Dewan Hernandez,2019,2019,2019,6,10,235,1610612761,20,Miami (FL),USA
1629610,DaQuan Jeffries,2019,2023,,6,5,222,1610612752,8,Tulsa,USA
1629611,Terance Mann,2019,2023,2019,6,5,215,1610612746,14,Florida State,USA
1629617,Reggie Perry,2020,2021,2020,6,8,250,0,,Changwon LG Sakers (Korea),USA
1629619,Myles Powell,2021,2021,,6,2,195,1610612755,5,Seton Hall,USA
1629620,Justin Robinson,2019,2021,2019,6,1,195,0,,Virginia Tech,USA
1629621,Marial Shayok,2019,2019,2019,6,5,198,1610612755,35,Iowa State,Canada
1629622,Max Strus,2019,2023,,6,5,215,1610612748,31,DePaul,USA
1629623,Lindell Wigginton,2021,2023,2019,6,1,189,1610612749,28,Iowa State,Canada
1629624,Kenny Wooten,2019,2019,,6,8,235,1610612752,45,Oregon,USA
1629625,Justin Wright-Foreman,2019,2019,2019,6,0,190,1610612762,3,Hofstra,USA
1629626,Bol Bol,2019,2023,2019,7,2,220,1610612753,10,Oregon,Sudan
1629627,Zion Williamson,2019,2023,2019,6,6,284,1610612740,1,Duke,USA
1629628,RJ Barrett,2019,2023,2019,6,6,214,1610612752,9,Duke,Canada
1629629,Cam Reddish,2019,2023,2019,6,7,217,1610612757,5,Duke,USA
1629630,Ja Morant,2019,2023,2019,6,2,174,1610612763,12,Murray State,USA
1629631,De'Andre Hunter,2019,2023,2019,6,8,221,1610612737,12,Virginia,USA
1629632,Coby White,2019,2023,2019,6,5,195,1610612741,0,North Carolina,USA
1629633,Jarrett Culver,2019,2022,2019,6,6,195,0,,Texas Tech,USA
1629634,Brandon Clarke,2019,2023,2019,6,8,215,1610612763,15,Gonzaga,Canada
1629635,Sekou Doumbouya,2019,2021,2019,6,9,230,0,,Limoges,France
1629636,Darius Garland,2019,2023,2019,6,1,192,1610612739,10,Vanderbilt,USA
1629637,Jaxson Hayes,2019,2023,2019,7,0,220,1610612740,10,Texas,USA
1629638,Nickeil Alexander-Walker,2019,2023,2019,6,5,205,1610612750,9,Virginia Tech,Canada
1629641,Romeo Langford,2019,2023,2019,6,5,216,1610612759,35,Indiana,USA
1629642,Nassir Little,2019,2023,2019,6,5,220,1610612757,10,North Carolina,USA
1629644,KZ Okpala,2019,2022,2019,6,8,215,0,,Stanford,USA
1629645,Kevin Porter Jr.,2019,2023,2019,6,4,203,1610612745,3,Southern California,USA
1629646,Charles Bassey,2021,2023,2021,6,9,230,1610612759,28,Western Kentucky,Nigeria
1629647,Darius Bazley,2019,2023,2019,6,9,216,1610612756,55,Princeton HS (OH),USA
1629648,Jordan Bone,2019,2020,2019,6,2,180,0,,Tennessee,USA
1629649,Ignas Brazdeikis,2019,2021,2019,6,6,221,1610612753,17,Michigan,Canada
1629650,Moses Brown,2019,2022,,7,2,245,0,,UCLA,USA
1629651,Nic Claxton,2019,2023,2019,6,11,215,1610612751,33,Georgia,USA
1629652,Luguentz Dort,2019,2023,,6,4,220,1610612760,5,Arizona State,Canada
1629653,Devon Dotson,2020,2022,,6,1,185,0,,Kansas,USA
1629655,Daniel Gafford,2019,2023,2019,6,10,234,1610612764,21,Arkansas,USA
1629656,Quentin Grimes,2021,2023,2021,6,5,210,1610612752,6,Houston,USA
1629658,Jaylen Hoard,2019,2021,,6,8,216,0,,Wake Forest,France
1629659,Talen Horton-Tucker,2019,2023,2019,6,4,234,1610612762,0,Iowa State,USA
1629660,Ty Jerome,2019,2023,2019,6,5,195,1610612744,10,Virginia,USA
1629661,Cameron Johnson,2019,2023,2019,6,8,210,1610612751,2,North Carolina,USA
1629663,Louis King,2019,2023,,6,7,205,1610612755,23,Oregon,USA
1629665,Jalen Lecque,2019,2020,,6,4,185,0,,Brewster Academy (NH),USA
1629667,Jalen McDaniels,2019,2023,2019,6,9,205,1610612755,7,San Diego State,USA
1629669,Jaylen Nowell,2019,2023,2019,6,4,201,1610612750,4,Washington,USA
1629670,Jordan Nwora,2020,2023,2020,6,9,225,1610612754,13,Louisville,USA
1629671,Miye Oni,2019,2021,2019,6,5,206,0,,Yale,USA
1629672,Eric Paschall,2019,2021,2019,6,6,255,1610612762,0,Villanova,USA
1629673,Jordan Poole,2019,2023,2019,6,4,194,1610612744,3,Michigan,USA
1629674,Neemias Queta,2021,2023,2021,7,0,248,1610612758,88,Utah State,Portugal
1629675,Naz Reid,2019,2023,,6,9,264,1610612750,11,Louisiana State,USA
1629676,Isaiah Roby,2019,2023,2019,6,8,230,1610612752,18,Nebraska,USA
1629677,Luka Samanic,2019,2023,2019,6,10,227,1610612762,19,Union Olimpija,Croatia
1629678,Admiral Schofield,2019,2023,2019,6,5,241,1610612753,25,Tennessee,United Kingdom
1629680,Matisse Thybulle,2019,2023,2019,6,5,201,1610612757,4,Washington,USA
1629682,Tremont Waters,2019,2021,2019,5,10,175,0,,Louisiana State,USA
1629684,Grant Williams,2019,2023,2019,6,6,236,1610612738,12,Tennessee,USA
1629685,Dylan Windler,2019,2023,2019,6,7,196,1610612739,9,Belmont,USA
1629686,Deividas Sirvydis,2020,2021,2019,6,8,190,0,,Lietuvos rytas Vilnius,Lithuania
1629690,Adam Mokoka,2019,2020,,6,4,190,1610612741,20,Mega Basket,France
1629712,Didi Louzada,2020,2021,2019,6,5,188,1610612757,35,,Brazil
1629713,Justin James,2019,2020,2019,6,7,190,1610612758,10,Wyoming,USA
1629714,Jarrell Brantley,2019,2022,2019,6,5,250,0,,College of Charleston,USA
1629716,Marques Bolden,2019,2020,2019,6,10,249,0,,Duke,USA
1629717,Armoni Brooks,2020,2021,2019,6,3,195,1610612761,1,Houston,USA
1629718,Charlie Brown Jr.,2019,2021,,6,6,199,1610612755,16,St. Joseph's (PA),USA
1629719,Devontae Cacok,2019,2021,,6,7,240,1610612759,18,UNC-Wilmington,USA
1629723,John Konchar,2019,2023,,6,5,210,1610612763,46,Indiana-Purdue Fort Wayne,USA
1629724,Vic Law,2019,2019,,6,7,201,1610612753,23,Northwestern,USA
1629725,Jeremiah Martin,2019,2020,,6,2,185,1610612739,3,Memphis,USA
1629726,Garrison Mathews,2019,2023,,6,6,215,1610612737,25,Lipscomb,USA
1629730,Rayjon Tucker,2019,2021,,6,3,209,1610612749,59,Arkansas-Little Rock,USA
1629731,Dean Wade,2019,2023,,6,9,228,1610612739,32,Kansas State,USA
1629734,Kyle Alexander,2019,2019,,6,10,216,1610612748,17,Tennessee,Canada
1629738,Vincent Poirier,2019,2020,,7,0,235,0,,Baskonia,France
1629739,William Howard,2019,2019,,6,8,207,1610612745,52,Limoges,France
1629740,Nicolo Melli,2019,2020,,6,9,236,1610612740,44,,Italy
1629742,Stanton Kidd,2019,2019,,6,6,216,0,,Colorado State,USA
1629743,Donta Hall,2019,2020,,6,10,230,0,,Alabama,USA
1629744,Matt Thomas,2019,2021,,6,3,190,1610612741,21,Iowa State,USA
1629750,Javonte Green,2019,2023,,6,5,205,1610612741,24,Radford,USA
1629751,Dakota Mathias,2020,2021,2018,6,4,200,0,,Purdue,USA
1629752,Juwan Morgan,2019,2021,,6,7,232,1610612738,16,Indiana,USA
1629755,Hassani Gravett,2021,2021,2019,6,2,187,0,,South Carolina,USA
1629760,Matt Mooney,2019,2021,,6,2,199,0,,Texas Tech,USA
1629783,Shaq Buchanan,2021,2021,,6,3,190,0,,Murray State,USA
1629788,Tyler Hall,2021,2021,,6,5,209,0,,Montana State,USA
1629833,Keljin Blevins,2020,2021,2019,6,4,200,1610612757,21,Montana State,USA
1629873,Jaysean Paige,2021,2021,,6,2,200,0,,West Virginia,USA
1629875,Xavier Moon,2021,2023,,6,0,165,1610612746,15,Morehead State,USA
1629958,Ahmad Caver,2021,2021,2019,6,2,174,0,,Old Dominion,USA
1629962,Devin Cannady,2020,2021,2019,6,2,183,1610612753,30,Princeton,USA
1630162,Anthony Edwards,2020,2023,2020,6,4,225,1610612750,1,Georgia,USA
1630163,LaMelo Ball,2020,2023,2020,6,7,180,1610612766,1,Illawarra,USA
1630164,James Wiseman,2020,2023,2020,7,0,240,1610612765,13,Memphis,USA
1630165,Killian Hayes,2020,2023,2020,6,5,195,1610612765,7,Ratiopharm Ulm,France
1630167,Obi Toppin,2020,2023,2020,6,9,220,1610612752,1,Dayton,USA
1630168,Onyeka Okongwu,2020,2023,2020,6,9,240,1610612737,17,Southern California,USA
1630169,Tyrese Haliburton,2020,2023,2020,6,5,185,1610612754,0,Iowa State,USA
1630171,Isaac Okoro,2020,2023,2020,6,5,225,1610612739,35,Auburn,USA
1630172,Patrick Williams,2020,2023,2020,6,7,215,1610612741,44,Florida State,USA
1630173,Precious Achiuwa,2020,2023,2020,6,8,225,1610612761,5,Memphis,Nigeria
1630174,Aaron Nesmith,2020,2023,2020,6,5,215,1610612754,23,Vanderbilt,USA
1630175,Cole Anthony,2020,2023,2020,6,3,185,1610612753,50,North Carolina,USA
1630176,Vernon Carey Jr.,2020,2023,2020,6,10,270,1610612762,13,Duke,USA
1630177,Theo Maledon,2020,2023,2020,6,5,175,1610612766,9,Asvel,France
1630179,Tyrell Terry,2020,2021,2020,6,2,160,1610612763,3,Stanford,USA
1630180,Saddiq Bey,2020,2023,2020,6,7,215,1610612737,41,Villanova,USA
1630181,R.J. Hampton,2020,2022,2020,6,4,175,1610612765,14,,USA
1630182,Josh Green,2020,2023,2020,6,7,200,1610612742,8,Arizona,Australia
1630185,Nico Mannion,2020,2020,2020,6,2,190,1610612744,2,Arizona,Italy
1630186,Jahmi'us Ramsey,2020,2021,2020,6,3,190,0,,Texas Tech,USA
1630187,Daniel Oturu,2020,2021,2020,6,8,240,0,,Minnesota,USA
1630188,Jalen Smith,2020,2023,2020,6,9,215,1610612754,25,Maryland,USA
1630189,Tyler Bey,2020,2020,2020,6,7,215,1610612742,2,Colorado,USA
1630191,Isaiah Stewart,2020,2023,2020,6,8,250,1610612765,28,Washington,USA
1630192,Zeke Nnaji,2020,2023,2020,6,9,240,1610612743,22,Arizona,USA
1630193,Immanuel Quickley,2020,2023,2020,6,2,190,1610612752,5,Kentucky,USA
1630195,Leandro Bolmaro,2021,2022,2020,6,6,200,0,,,Argentina
1630197,Aleksej Pokusevski,2020,2023,2020,7,0,210,1610612760,17,Olympiacos,Serbia
1630199,Cassius Stanley,2020,2021,2020,6,5,190,0,,Duke,USA
1630200,Tre Jones,2020,2023,2020,6,1,185,1610612759,33,Duke,USA
1630202,Payton Pritchard,2020,2023,2020,6,1,195,1610612738,11,Oregon,USA
1630203,Grant Riller,2020,2020,2020,6,2,190,1610612766,7,College of Charleston,USA
1630204,Ashton Hagans,2020,2020,,6,3,190,0,,Kentucky,USA
1630205,Lamar Stevens,2020,2023,,6,6,230,1610612739,8,Penn State,USA
1630208,Nick Richards,2020,2023,2020,7,0,245,1610612766,4,Kentucky,Jamaica
1630209,Omer Yurtseven,2020,2023,,6,11,275,1610612748,77,Georgetown,Turkey
1630210,Markus Howard,2020,2021,,5,10,175,1610612743,00,Marquette,USA
1630211,Karim Mane,2020,2020,,6,3,190,0,,,Senegal
1630214,Xavier Tillman,2020,2023,2020,6,7,245,1610612763,2,Michigan State,USA
1630215,Jared Butler,2021,2023,2021,6,3,193,1610612760,14,Baylor,USA
1630216,Cassius Winston,2020,2021,2020,6,1,185,1610612764,5,Michigan State,USA
1630217,Desmond Bane,2020,2023,2020,6,5,215,1610612763,22,TCU,USA
1630218,Robert Woodard II,2020,2021,2020,6,6,235,1610612759,28,Mississippi State,USA
1630219,Skylar Mays,2020,2022,2020,6,4,205,0,,Louisiana State,USA
1630221,Josh Hall,2020,2020,,6,9,190,1610612760,15,,USA
1630222,Mason Jones,2020,2021,,6,4,200,1610612747,40,Arkansas,USA
1630223,Jalen Harris,2020,2020,2020,6,5,195,0,,Nevada,USA
1630224,Jalen Green,2021,2023,2021,6,4,186,1610612745,4,NBA G League Ignite,USA
1630225,Isaiah Todd,2021,2023,2021,6,9,219,1610612756,14,NBA G League Ignite,USA
1630227,Daishen Nix,2021,2022,,6,4,226,1610612745,15,,USA
1630230,Naji Marshall,2020,2023,,6,7,220,1610612740,8,Xavier,USA
1630231,Kenyon Martin Jr.,2020,2023,2020,6,7,215,1610612745,6,IMG Academy (FL),USA
1630234,Ty-Shon Alexander,2020,2020,,6,3,195,1610612756,0,Creighton,USA
1630235,Trent Forrest,2020,2023,,6,4,210,1610612737,2,Florida State,USA
1630237,Anthony Lamb,2020,2023,,6,6,227,1610612744,40,Vermont,USA
1630238,Malik Fitts,2020,2021,,6,5,230,1610612738,8,,USA
1630240,Saben Lee,2020,2023,2020,6,2,183,1610612756,38,Vanderbilt,USA
1630241,Sam Merrill,2020,2023,2020,6,4,205,1610612739,20,Utah State,USA
1630243,Trevelin Queen,2021,2022,,6,6,190,0,,New Mexico State,USA
1630245,Ayo Dosunmu,2021,2023,2021,6,5,200,1610612741,12,Illinois,USA
1630249,Vit Krejci,2021,2023,2020,6,8,195,1610612737,27,Zaragoza,Czech Republic
1630250,Marko Simonovic,2021,2023,2020,7,0,220,1610612741,19,Mega Basket,Montenegro
1630253,Sean McDermott,2020,2020,,6,6,195,1610612763,30,Butler,USA
1630256,Jae'Sean Tate,2020,2023,,6,5,230,1610612745,8,Ohio State,USA
1630257,Jon Teske,2021,2021,,7,1,265,0,,Michigan,USA
1630258,Caleb Homesley,2020,2020,,6,6,205,1610612764,,Liberty,USA
1630264,Anthony Gill,2020,2023,,6,8,230,1610612764,16,Virginia,USA
1630266,Will Magnay,2020,2020,,6,10,234,0,,,Australia
1630267,Facundo Campazzo,2020,2022,,5,10,195,0,,,Argentina
1630268,Nate Darling,2020,2020,,6,6,200,1610612766,30,Delaware,Canada
1630270,Xavier Sneed,2021,2023,,6,5,215,1610612766,19,Kansas State,USA
1630273,Freddie Gillespie,2020,2021,,6,9,245,0,,Baylor,USA
1630278,Ade Murkey,2021,2021,,6,5,200,0,,Denver,USA
1630284,Kevon Harris,2022,2023,,6,6,216,1610612753,7,Stephen F. Austin,USA
1630288,Jeff Dowtin Jr.,2021,2023,,6,3,177,1610612761,20,Rhode Island,USA
1630296,Braxton Key,2021,2022,,6,8,225,0,,Virginia,USA
1630306,Rob Edwards,2021,2021,,6,5,205,0,,Arizona State,USA
1630311,Pat Spencer,,,,,,,0,,Northwestern,USA
1630314,Brandon Williams,2021,2021,,6,2,190,1610612757,8,Arizona,USA
1630321,Nate Pierre-Louis,,,,,,,0,,Temple,USA
1630322,Lindy Waters III,2021,2023,,6,6,210,1610612760,12,Oklahoma State,USA
1630466,Gabriel Deck,2020,2021,,6,6,231,0,,Real Madrid,Argentina
1630492,Luca Vildoza,2020,2021,,6,3,190,1610612749,6,Baskonia,Argentina
1630526,Jeremiah Robinson-Earl,2021,2023,2021,6,8,240,1610612760,50,Villanova,USA
1630527,Brandon Boston Jr.,2021,2023,2021,6,6,188,1610612746,4,Kentucky,USA
1630528,Josh Christopher,2021,2023,2021,6,4,215,1610612745,9,Arizona State,USA
1630529,Herbert Jones,2021,2023,2021,6,7,206,1610612740,5,Alabama,USA
1630530,Trey Murphy III,2021,2023,2021,6,8,206,1610612740,25,Virginia,USA
1630531,Jaden Springer,2021,2023,2021,6,4,202,1610612755,11,Tennessee,USA
1630533,Ziaire Williams,2021,2023,2021,6,9,185,1610612763,8,Stanford,USA
1630534,Ochai Agbaji,2022,2023,2022,6,5,215,1610612762,30,Kansas,USA
1630535,Greg Brown III,2021,2022,2021,6,7,206,0,,Texas,USA
1630536,Sharife Cooper,2021,2021,2021,6,1,176,1610612737,2,Auburn,USA
1630537,Chris Duarte,2021,2023,2021,6,5,190,1610612754,3,Oregon,Dominican Republic
1630538,Bones Hyland,2021,2023,2021,6,2,169,1610612746,5,Virginia Commonwealth,USA
1630539,Kai Jones,2021,2023,2021,6,11,221,1610612766,23,Texas,Bahamas
1630540,Miles McBride,2021,2023,2021,6,2,195,1610612752,2,West Virginia,USA
1630541,Moses Moody,2021,2023,2021,6,5,211,1610612744,4,Arkansas,USA
1630543,Isaiah Jackson,2021,2023,2021,6,9,205,1610612754,22,Kentucky,USA
1630544,Tre Mann,2021,2023,2021,6,3,178,1610612760,23,Florida,USA
1630548,Johnny Juzang,2022,2023,,6,6,209,1610612762,33,UCLA,USA
1630550,JT Thor,2021,2023,2021,6,9,203,1610612766,21,Auburn,USA
1630551,Justin Champagnie,2021,2023,,6,6,206,1610612738,99,Pittsburgh,USA
1630552,Jalen Johnson,2021,2023,2021,6,8,219,1610612737,1,Duke,USA
1630553,Keon Johnson,2021,2023,2021,6,3,185,1610612757,6,Tennessee,USA
1630554,Jason Preston,2021,2023,2021,6,3,181,1610612746,17,Ohio,USA
1630555,Joel Ayayi,2021,2021,,6,4,180,0,,Gonzaga,France
1630557,Corey Kispert,2021,2023,2021,6,6,224,1610612764,24,Gonzaga,USA
1630558,Davion Mitchell,2021,2023,2021,6,0,202,1610612758,15,Baylor,USA
1630559,Austin Reaves,2021,2023,,6,5,197,1610612747,15,Oklahoma,USA
1630560,Cam Thomas,2021,2023,2021,6,3,210,1610612751,24,Louisiana State,Japan
1630561,David Duke Jr.,2021,2023,,6,4,204,1610612751,6,Providence,USA
1630562,Matthew Hurt,,,,,,,0,,Duke,USA
1630563,Joshua Primo,2021,2022,2021,6,6,189,0,,Alabama,Canada
1630564,RaiQuan Gray,2022,2023,2021,6,7,269,1610612751,0,Florida State,USA
1630565,Aaron Henry,2021,2021,,6,5,210,0,,Michigan State,USA
1630567,Scottie Barnes,2021,2023,2021,6,8,225,1610612761,4,Florida State,USA
1630572,Sandro Mamukelashvili,2021,2023,2021,6,10,240,1610612759,54,Seton Hall,Georgia
1630573,Sam Hauser,2021,2023,,6,7,217,1610612738,30,Virginia,USA
1630575,Scottie Lewis,2021,2021,2021,6,5,185,1610612766,16,Florida,USA
1630577,Julian Champagnie,2022,2023,,6,7,217,1610612759,30,St. John's,USA
1630578,Alperen Sengun,2021,2023,2021,6,11,243,1610612745,28,Besiktas,Turkey
1630579,Jericho Sims,2021,2023,2021,6,10,250,1610612752,45,Texas,USA
1630580,Joe Wieskamp,2021,2023,2021,6,6,205,1610612761,11,Iowa,USA
1630581,Josh Giddey,2021,2023,2021,6,8,216,1610612760,3,NBA Global Academy,Australia
1630582,Yves Pons,2021,2021,,6,5,206,1610612763,5,Tennessee,France
1630583,Santi Aldama,2021,2023,2021,7,0,215,1610612763,7,Loyola-Maryland,Spain
1630585,Marcus Garrett,2021,2021,,6,5,205,0,,Kansas,USA
1630586,Usman Garuba,2021,2023,2021,6,8,229,1610612745,16,Real Madrid,Spain
1630587,Isaiah Livers,2021,2023,2021,6,6,232,1610612765,12,Michigan,USA
1630588,Makur Maker,,,,,,,0,,Capital City Go-Go,South Sudan
1630589,Moses Wright,2021,2021,,6,8,226,1610612742,5,Georgia Tech,USA
1630591,Jalen Suggs,2021,2023,2021,6,5,205,1610612753,4,Gonzaga,USA
1630593,McKinley Wright IV,2021,2023,,5,11,192,1610612742,23,Colorado,USA
1630595,Cade Cunningham,2021,2023,2021,6,7,220,1610612765,2,Oklahoma State,USA
1630596,Evan Mobley,2021,2023,2021,6,11,215,1610612739,4,Southern California,USA
1630597,DJ Stewart,2021,2021,,6,5,205,1610612759,18,Mississippi State,USA
1630598,Aaron Wiggins,2021,2023,2021,6,5,190,1610612760,21,Maryland,USA
1630600,Isaiah Mobley,2022,2023,2022,6,8,238,1610612739,15,Southern California,USA
1630602,Chaundee Brown,2021,2021,,6,5,215,1610612737,38,Michigan State,USA
1630606,Javonte Smart,2021,2021,,6,4,205,1610612748,15,Birmingham Squadron,USA
1630610,DeJon Jarreau,2021,2021,,6,5,185,0,,Houston,USA
1630612,RJ Nembhard Jr.,2021,2021,,6,4,200,1610612739,5,Texas Christian,USA
1630613,Duane Washington Jr.,2021,2023,,6,2,197,1610612752,4,Ohio State,Germany
1630620,Darius Days,2022,2023,,6,7,245,1610612745,5,Louisiana State,USA
1630622,Jalen Crutcher,,,,,,,0,,University of Dayton,USA
1630624,Feron Hunt,2021,2021,,6,8,195,1610612752,11,Southern Methodist,USA
1630625,Dalano Banton,2021,2023,2021,6,7,204,1610612761,45,Nebraska,Canada
1630627,Isaiah Miller,,,,,,,0,,North Carolina-Greensboro,USA
1630631,Jose Alvarado,2021,2023,,6,0,179,1610612740,15,Georgia Tech,USA
1630637,Carlik Jones,2021,2023,,6,0,174,1610612741,22,Louisville,USA
1630639,A.J. Lawson,2022,2023,,6,6,179,1610612742,9,South Carolina,Canada
1630640,MJ Walker,2021,2021,,6,5,213,0,,Florida State,USA
1630643,Jay Huff,2021,2023,,7,1,240,1610612764,34,Virginia,USA
1630647,Eugene Omoruyi,2021,2022,,6,6,235,1610612765,97,Oregon,Nigeria
1630648,Jordan Schakel,2021,2022,,6,6,200,0,,San Diego State,USA
1630649,Stanley Umude,2022,2022,,6,6,210,0,,Arkansas,USA
1630678,Terry Taylor,2021,2023,,6,4,230,1610612741,32,Austin Peay,USA
1630686,Georgios Kalaitzakis,2021,2021,2021,6,7,192,0,,Panathinaikos,Greece
1630688,Ish Wainright,2021,2023,,6,5,250,1610612756,12,Baylor,USA
1630691,Jamorko Pickett,2021,2021,,6,9,206,1610612765,24,Georgetown,USA
1630692,Jordan Goodwin,2021,2023,,6,3,200,1610612756,7,St. Louis,USA
1630693,Jaime Echenique,2021,2021,,6,10,258,0,,Wichita State,Colombia
1630695,Micah Potter,2021,2023,,6,8,248,1610612762,25,Wisconsin,USA
1630698,Kevin Pangos,2021,2021,,6,1,179,0,,Gonzaga,Canada
1630699,MarJon Beauchamp,2021,2023,2022,6,7,199,1610612749,0,NBA G League Ignite,USA
1630700,Dyson Daniels,2021,2023,2022,6,7,199,1610612740,11,NBA G League Ignite,Australia
1630701,Michael Foster Jr.,2022,2022,,6,8,250,0,,,USA
